epoch,w2_loss_train_samples,g_OT_train_loss,g_constraints_train_loss,remaining_f_train_loss,mu_2moment_train_loss,miu_mean_train,miu_var_train
96,7477.1761091206845,"[-10117.984665120448, -15518.142759060334, -6505.3017469279, -10650.388330688473, -10251.75632093642, -2092.8496396043583, -1859.3119031609417, -2668.0810611640068, -2064.6136172570123, -1836.4270603688542]",0.12548609417138834,"[-10702.253124593099, -16365.381383463542, -6828.603497111003, -11188.937711181641, -10798.259505615235, -2048.042848256429, -1870.9442121378581, -2473.4564619954426, -2104.7380345662436, -1740.3021434529621]",6482.983064453128,"[-12.600451469421387, -15.857935905456543, -11.69596004486084, -22.020360946655273, 6.999581813812256, -9.25053596496582, 19.8088321685791, -10.725932121276855, 5.696773052215576, -18.038742065429688]","[[711.1276306524553, 109.70862477405018, 217.7037427414872, 41.77610972481291, -40.070544770078875, -274.5069954538061, -418.04994544722564, 86.66058599981652, -175.32791169580452, -121.92381512406486], [109.70862477405018, 1107.6846507625933, -57.62002853208745, 35.01305149780301, -257.98845876640075, 191.34728473657503, -442.71411030304773, 337.2861179907313, -242.49514544471512, -712.5129608055317], [217.7037427414872, -57.62002853208745, 877.8641491849024, 384.6522550178882, 161.90147718776646, -567.9077610551653, -168.44639935856455, -19.933673890816713, -57.8039121168632, -448.2454382817713], [41.77610972481291, 35.01305149780301, 384.6522550178882, 704.6290642165203, 87.66071374400914, -453.83136436086534, -20.64243132356925, -50.35379588771013, -39.35629446845069, -426.52754305990425], [-40.070544770078875, -257.98845876640075, 161.90147718776646, 87.66071374400914, 677.5150366427882, 65.1118067693244, 281.2918764851192, -171.72706818739113, 506.99992707552497, 36.0612328611145], [-274.5069954538061, 191.34728473657503, -567.9077610551653, -453.83136436086534, 65.1118067693244, 1487.126154309817, 302.54964229893426, 26.111138204249773, 790.288592483386, 199.6380438571296], [-418.04994544722564, -442.71411030304773, -168.44639935856455, -20.64243132356925, 281.2918764851192, 302.54964229893426, 1204.3259176981103, -389.91259888621147, 400.1349693237468, 376.11169878562293], [86.66058599981652, 337.2861179907313, -19.933673890816713, -50.35379588771013, -171.72706818739113, 26.111138204249773, -389.91259888621147, 697.8827536557378, -104.06594946601231, -294.55105882780066], [-175.32791169580452, -242.49514544471512, -57.8039121168632, -39.35629446845069, 506.99992707552497, 790.288592483386, 400.1349693237468, -104.06594946601231, 1930.7915575265129, -72.54184937606166], [-121.92381512406486, -712.5129608055317, -448.2454382817713, -426.52754305990425, 36.0612328611145, 199.6380438571296, 376.11169878562293, -294.55105882780066, -72.54184937606166, 1645.1111613715277]]"
97,7477.1798618876155,"[-10117.729306776262, -15518.223473375108, -6505.322259657114, -10650.632900458444, -10252.303680013032, -2092.8620298004153, -1859.2234019639743, -2667.9984160698777, -2064.512794282701, -1836.3640514458546]",0.12550205734144493,"[-10705.355582275391, -16372.257489827474, -6828.806750691731, -11192.12189778646, -10800.777819417317, -2050.3501985677085, -1871.8487796020509, -2473.5529447428385, -2104.819102478027, -1741.3680261739096]",6485.050430338544,"[-12.576273918151855, -15.835190773010254, -11.704669952392578, -21.99237060546875, 6.984699726104736, -9.253931045532227, 19.79975700378418, -10.720292091369629, 5.710750579833984, -18.0418701171875]","[[701.40146784835, 109.36317326573881, 215.6276839059814, 40.74495757387543, -37.503138792397316, -271.91960331524365, -417.0252068161662, 83.607654581719, -175.58075526924793, -122.06074464125516], [109.36317326573881, 1111.5553812446785, -60.48489603602457, 32.49879713359013, -269.3585995387935, 199.46260808043297, -437.8335723085465, 336.9422752442816, -244.70088404404115, -710.7301413564579], [215.6276839059814, -60.48489603602457, 888.2197088198217, 385.8035320144056, 164.21966541111726, -573.5732665796345, -163.59956253713136, -26.631540479832196, -55.875807434861294, -449.62464860592485], [40.74495757387543, 32.49879713359013, 385.8035320144056, 696.2232467563313, 85.49872717398496, -453.17635255470213, -15.159092251176578, -53.588796164605185, -40.584379129949305, -420.1482525515694], [-37.503138792397316, -269.3585995387935, 164.21966541111726, 85.49872717398496, 687.3018800135624, 61.325713875837984, 276.7935997858127, -175.0514496292981, 507.107974228478, 43.845517792708726], [-271.91960331524365, 199.46260808043297, -573.5732665796345, -453.17635255470213, 61.325713875837984, 1489.8330874500105, 301.8651551273867, 35.46536732443322, 789.2428740040436, 196.45008646912552], [-417.0252068161662, -437.8335723085465, -163.59956253713136, -15.159092251176578, 276.7935997858127, 301.8651551273867, 1203.1702903479302, -394.58625039865933, 391.7915134032564, 371.1292270193612], [83.607654581719, 336.9422752442816, -26.631540479832196, -53.588796164605185, -175.0514496292981, 35.46536732443322, -394.58625039865933, 704.0931602380592, -91.68778645261578, -291.44337504701315], [-175.58075526924793, -244.70088404404115, -55.875807434861294, -40.584379129949305, 507.107974228478, 789.2428740040436, 391.7915134032564, -91.68778645261578, 1922.025147446988, -68.55605628960278], [-122.06074464125516, -710.7301413564579, -449.62464860592485, -420.1482525515694, 43.845517792708726, 196.45008646912552, 371.1292270193612, -291.44337504701315, -68.55605628960278, 1647.1556894722094]]"
98,7477.08848069423,"[-10117.621487765839, -15517.966370171442, -6504.851659851077, -10650.579615546332, -10252.396188354485, -2092.8250795237245, -1859.0713341776539, -2668.213395555283, -2064.658822818335, -1836.258144972058]",0.12553403199029461,"[-10712.912399902343, -16382.051477457682, -6834.700526326497, -11197.548554280598, -10808.031645914714, -2051.2051956685386, -1873.266168568929, -2475.85484568278, -2106.584785410563, -1742.6564317830403]",6489.287070312505,"[-12.594097137451172, -15.866634368896484, -11.6909818649292, -21.987770080566406, 6.9871673583984375, -9.250443458557129, 19.787813186645508, -10.7234468460083, 5.684342384338379, -18.04175567626953]","[[710.2959991482987, 112.99864046022168, 218.23321389031616, 45.25993436576211, -35.78550319111026, -275.96570369031923, -423.1991740378068, 83.70642552296385, -178.22488178710034, -122.70824793233875], [112.99864046022168, 1115.2824038760446, -51.999729646905166, 37.85548224261601, -270.23016708472136, 193.15403311706402, -444.2070840727206, 336.6670722404797, -243.01669814308485, -714.9638528667143], [218.23321389031616, -51.999729646905166, 875.4588506794738, 381.64302974814353, 163.1326784083037, -570.2865540476322, -171.67206611528553, -19.148983879835416, -63.045850171380664, -447.2643288798379], [45.25993436576211, 37.85548224261601, 381.64302974814353, 693.5734578026796, 85.65197591930338, -453.2680757337534, -28.227278568642596, -48.507951098716866, -42.53934630950705, -419.7352491119487], [-35.78550319111026, -270.23016708472136, 163.1326784083037, 85.65197591930338, 685.1604259753926, 56.96941973396584, 281.4552756514354, -175.8793161646418, 502.8641093783911, 39.97895491154088], [-275.96570369031923, 193.15403311706402, -570.2865540476322, -453.2680757337534, 56.96941973396584, 1488.4981020599448, 304.2877740419112, 28.672878378889138, 790.4679374748631, 188.68148614260224], [-423.1991740378068, -444.2070840727206, -171.67206611528553, -28.227278568642596, 281.4552756514354, 304.2877740419112, 1210.578678612739, -388.7448480056708, 406.2375502368432, 376.3470428726566], [83.70642552296385, 336.6670722404797, -19.148983879835416, -48.507951098716866, -175.8793161646418, 28.672878378889138, -388.7448480056708, 698.9007687086072, -102.33279803152647, -296.17052761164695], [-178.22488178710034, -243.01669814308485, -63.045850171380664, -42.53934630950705, 502.8641093783911, 790.4679374748631, 406.2375502368432, -102.33279803152647, 1934.55187359797, -78.56063017253052], [-122.70824793233875, -714.9638528667143, -447.2643288798379, -419.7352491119487, 39.97895491154088, 188.68148614260224, 376.3470428726566, -296.17052761164695, -78.56063017253052, 1647.0308983972718]]"
99,7477.190315724695,"[-10118.850308227542, -15519.54530293784, -6506.060167880586, -10651.467931382911, -10252.76064622667, -2093.0163725365505, -1859.4915334574373, -2668.455739864773, -2065.053253453573, -1836.5306622144913]",0.1255370057922684,"[-10705.425076497397, -16371.366080322266, -6829.912965291341, -11192.697762451171, -10802.39108968099, -2049.3008525085447, -1872.1248217773436, -2474.874465942383, -2104.3798405965167, -1740.7455207824707]",6485.857615885417,"[-12.597881317138672, -15.837882041931152, -11.692593574523926, -21.994985580444336, 6.992496967315674, -9.24793815612793, 19.809886932373047, -10.729349136352539, 5.704468727111816, -18.049968719482422]","[[711.6314042705067, 109.18299686784366, 213.9951099640782, 40.317736511202796, -37.34593023633485, -275.90526782405044, -418.42063488374583, 81.69948597065738, -172.8662153365118, -121.02400407214154], [109.18299686784366, 1103.6710738264921, -61.43204350762853, 36.828346900776154, -262.25947477039745, 192.85203094694663, -439.5635998575145, 334.3790317605057, -239.02198090877516, -705.1360751350811], [213.9951099640782, -61.43204350762853, 877.0233525288976, 381.42121873600837, 164.56836827688386, -567.9429469445616, -166.4635911466472, -21.867741114000296, -51.20141398531316, -450.56873183669444], [40.317736511202796, 36.828346900776154, 381.42121873600837, 699.8952491765948, 80.82641277152484, -452.2824427493957, -22.084781134706407, -49.96821651422635, -38.38911182235625, -427.54048560763914], [-37.34593023633485, -262.25947477039745, 164.56836827688386, 80.82641277152484, 680.6958953909983, 63.34705705720231, 276.0002957300873, -174.87653520978287, 507.4535032424263, 42.199726663462805], [-275.90526782405044, 192.85203094694663, -567.9429469445616, -452.2824427493957, 63.34705705720231, 1496.518475914905, 306.0223507015219, 26.339686617459215, 791.6540030038487, 195.9976274456175], [-418.42063488374583, -439.5635998575145, -166.4635911466472, -22.084781134706407, 276.0002957300873, 306.0223507015219, 1199.755673357354, -387.94781448570365, 396.79175545665, 376.297240409308], [81.69948597065738, 334.3790317605057, -21.867741114000296, -49.96821651422635, -174.87653520978287, 26.339686617459215, -387.94781448570365, 703.703115754715, -103.06375074583048, -297.9829042637449], [-172.8662153365118, -239.02198090877516, -51.20141398531316, -38.38911182235625, 507.4535032424263, 791.6540030038487, 396.79175545665, -103.06375074583048, 1928.083481469888, -79.53154358561154], [-121.02400407214154, -705.1360751350811, -450.56873183669444, -427.54048560763914, 42.199726663462805, 195.9976274456175, 376.297240409308, -297.9829042637449, -79.53154358561154, 1650.3374858049906]]"
100,7477.167962020878,"[-10118.114844360349, -15519.091102023665, -6506.007326354977, -10650.310401882596, -10252.28770311143, -2092.7079164632155, -1859.5553689659973, -2668.2724633958615, -2065.025781784056, -1836.4310237206348]",0.1255478743701758,"[-10698.844821777344, -16360.246174723306, -6825.969876912435, -11184.556177978515, -10795.043526611327, -2048.016439666748, -1871.7155658467611, -2472.1299252319336, -2104.360197397868, -1739.9909703063965]",6481.269119791667,"[-12.597229957580566, -15.834686279296875, -11.686670303344727, -22.014314651489258, 7.0047078132629395, -9.251081466674805, 19.80246353149414, -10.731657981872559, 5.7160325050354, -18.058271408081055]","[[711.3801842621216, 106.68080776129706, 218.93250467829634, 43.07729754133056, -36.399121533642976, -277.1999267403368, -420.3243978327707, 81.60792793140416, -170.06733985546907, -121.79391723069784], [106.68080776129706, 1108.414728847768, -55.83231068531452, 37.933323697082244, -261.69269486448457, 192.36620530017754, -438.76007609169864, 334.90705343144714, -236.7989653798463, -710.1228839642574], [218.93250467829634, -55.83231068531452, 875.01328439096, 380.17982328612317, 162.82407208299597, -564.8366181798287, -169.63368486605768, -20.019678274743367, -55.92929054363126, -445.53203959918244], [43.07729754133056, 37.933323697082244, 380.17982328612317, 700.0283987979444, 84.93889740479345, -450.1545978972146, -19.019903664163323, -52.41400498365102, -41.17814562146619, -423.10142906168267], [-36.399121533642976, -261.69269486448457, 162.82407208299597, 84.93889740479345, 676.348937764737, 64.58941306322787, 278.27669018877236, -170.90480696965983, 505.11428364842675, 33.35821342113147], [-277.1999267403368, 192.36620530017754, -564.8366181798287, -450.1545978972146, 64.58941306322787, 1494.136984909203, 306.69993597641746, 26.4960966237124, 790.9827467589995, 195.03770072053516], [-420.3243978327707, -438.76007609169864, -169.63368486605768, -19.019903664163323, 278.27669018877236, 306.69993597641746, 1205.089316149297, -386.6833674479192, 394.89959147100274, 374.5721645509374], [81.60792793140416, 334.90705343144714, -20.019678274743367, -52.41400498365102, -170.90480696965983, 26.4960966237124, -386.6833674479192, 701.9054194904962, -102.39099329118633, -292.7880638218621], [-170.06733985546907, -236.7989653798463, -55.92929054363126, -41.17814562146619, 505.11428364842675, 790.9827467589995, 394.89959147100274, -102.39099329118633, 1916.1354254470689, -72.25562182882273], [-121.79391723069784, -710.1228839642574, -445.53203959918244, -423.10142906168267, 33.35821342113147, 195.03770072053516, 374.5721645509374, -292.7880638218621, -72.25562182882273, 1652.5644253754367]]"
101,7477.2343869645865,"[-10118.665314737966, -15519.11207119411, -6506.286215243868, -10650.524803602437, -10252.759885728625, -2092.8443202548565, -1859.7246972401945, -2668.443372141518, -2065.2088074662943, -1836.6601967281758]",0.1255554338192774,"[-10701.310903727213, -16365.791559651692, -6826.318414510091, -11188.52309366862, -10797.913092854818, -2049.3709205118816, -1870.8304567464193, -2472.739523111979, -2104.0350897725425, -1740.3577937316895]",6483.176658854166,"[-12.5960693359375, -15.856595039367676, -11.696584701538086, -21.99345588684082, 6.9993577003479, -9.254109382629395, 19.811927795410156, -10.710651397705078, 5.704555034637451, -18.0459041595459]","[[708.6456901392339, 108.98946343509839, 214.54060297951517, 41.00105897872489, -35.39126166872322, -275.48053302730705, -417.4544778482628, 83.67476315773992, -172.99981828673066, -114.84261639671745], [108.98946343509839, 1111.9619438133498, -62.0711437911122, 33.42003736439436, -267.05093335988084, 196.89199059592787, -437.77312555622825, 330.8278574778115, -242.20682186137088, -713.5602769115839], [214.54060297951517, -62.0711437911122, 880.3751239167784, 384.69845246766033, 166.9725252698654, -572.404396024894, -164.5838036324725, -23.517734944014357, -59.18563284892955, -447.38489976801105], [41.00105897872489, 33.42003736439436, 384.69845246766033, 696.3268537410628, 86.53537498308629, -453.7699480469228, -18.728111655409265, -50.310182545257675, -43.45282203993203, -422.4628587888004], [-35.39126166872322, -267.05093335988084, 166.9725252698654, 86.53537498308629, 682.3479142177258, 57.614285707369845, 275.0780285360793, -172.3603564161607, 504.13468788101403, 39.273146789153564], [-275.48053302730705, 196.89199059592787, -572.404396024894, -453.7699480469228, 57.614285707369845, 1496.1971779299893, 300.99935644143346, 30.30515108364518, 793.4758979739339, 194.97452589737023], [-417.4544778482628, -437.77312555622825, -164.5838036324725, -18.728111655409265, 275.0780285360793, 300.99935644143346, 1202.3785559119908, -385.7628568414011, 395.2319404316436, 372.1558962905676], [83.67476315773992, 330.8278574778115, -23.517734944014357, -50.310182545257675, -172.3603564161607, 30.30515108364518, -385.7628568414011, 692.9552029662972, -98.99618503771556, -288.66298708164487], [-172.99981828673066, -242.20682186137088, -59.18563284892955, -43.45282203993203, 504.13468788101403, 793.4758979739339, 395.2319404316436, -98.99618503771556, 1919.957104018896, -72.41886179004887], [-114.84261639671745, -713.5602769115839, -447.38489976801105, -422.4628587888004, 39.273146789153564, 194.97452589737023, 372.1558962905676, -288.66298708164487, -72.41886179004887, 1654.4056445912438]]"
102,7477.278874401515,"[-10118.732669677729, -15519.171796332468, -6506.313678385413, -10650.610501234272, -10252.761697998043, -2092.8699363793276, -1859.739975899591, -2668.4248719618035, -2065.2090708923365, -1836.6667361874056]",0.12555418469011792,"[-10703.178076578775, -16368.446612141926, -6828.223305867513, -11188.81736735026, -10799.396155192057, -2049.698546854655, -1870.6907842000326, -2472.3617504882814, -2103.6654093933107, -1740.4105261230468]",6483.995760416676,"[-12.604144096374512, -15.84529972076416, -11.688314437866211, -22.002197265625, 7.005558967590332, -9.253007888793945, 19.81107521057129, -10.722731590270996, 5.686336994171143, -18.05149269104004]","[[714.6642435960207, 111.97815476859827, 213.82693770979063, 44.352156697042844, -42.2525391199445, -275.6130054182247, -420.1779995841738, 81.37154441366019, -175.35751833213183, -120.39305376718328], [111.97815476859827, 1114.8446559924182, -56.87368121910314, 38.02167088749413, -263.256951096459, 192.58303493931507, -438.1859903620203, 333.51728797310466, -245.02544731901523, -711.3767923180543], [213.82693770979063, -56.87368121910314, 876.5323096951777, 381.59896239862064, 166.02464407860083, -569.8381310511364, -167.65398715291792, -21.886612167685442, -63.08013896626013, -448.677130478068], [44.352156697042844, 38.02167088749413, 381.59896239862064, 691.7439282226355, 88.4667512592956, -449.98395963511604, -23.153363992621234, -47.24336139018837, -41.68167287691812, -420.66916316951455], [-42.2525391199445, -263.256951096459, 166.02464407860083, 88.4667512592956, 678.1734919435488, 59.91164388237583, 277.52416973256834, -172.34816464381208, 504.18130393522364, 37.42651594501844], [-275.6130054182247, 192.58303493931507, -569.8381310511364, -449.98395963511604, 59.91164388237583, 1494.1537817607996, 307.7420630027885, 25.674344598375562, 794.1516336707471, 192.71614314622144], [-420.1779995841738, -438.1859903620203, -167.65398715291792, -23.153363992621234, 277.52416973256834, 307.7420630027885, 1203.010055695299, -390.447980723257, 400.12514539421403, 368.60040439401286], [81.37154441366019, 333.51728797310466, -21.886612167685442, -47.24336139018837, -172.34816464381208, 25.674344598375562, -390.447980723257, 697.0063412760242, -104.80240014292843, -292.4662050747215], [-175.35751833213183, -245.02544731901523, -63.08013896626013, -41.68167287691812, 504.18130393522364, 794.1516336707471, 400.12514539421403, -104.80240014292843, 1932.4724221238114, -74.60851808197339], [-120.39305376718328, -711.3767923180543, -448.677130478068, -420.66916316951455, 37.42651594501844, 192.71614314622144, 368.60040439401286, -292.4662050747215, -74.60851808197339, 1644.3121970061597]]"
103,7477.234097417191,"[-10118.741213378904, -15519.17064934625, -6506.288890041775, -10650.616344536667, -10252.76347852919, -2092.865784954495, -1859.7261545647502, -2668.4288818359387, -2065.206929160225, -1836.6465122901077]",0.12555319371943674,"[-10699.668232828775, -16363.345480143229, -6826.129340820313, -11185.343579915365, -10797.026081949869, -2048.2834023539226, -1871.13905960083, -2472.2859162394207, -2105.862092030843, -1739.8006908671061]",6482.3682949218755,"[-12.599371910095215, -15.821640968322754, -11.698577880859375, -21.9880313873291, 6.974360466003418, -9.256593704223633, 19.81527328491211, -10.73138427734375, 5.711793422698975, -18.053295135498047]","[[710.8518921936677, 113.34350575707366, 217.5239407103193, 42.32450833161647, -40.74172209411153, -277.22835103151635, -421.48919087023455, 83.80420681714868, -171.61546978387193, -119.80871958966665], [113.34350575707366, 1100.4933609966965, -55.437064268953584, 41.07815335837053, -264.06902205454736, 187.3362322655075, -439.4314262402917, 337.73182896924965, -239.099262609513, -714.133585434721], [217.5239407103193, -55.437064268953584, 878.593730910075, 380.77251099511693, 163.5258393203318, -565.8388224362428, -166.19842596610744, -24.303362327372074, -57.05699834081218, -444.4022016604616], [42.32450833161647, 41.07815335837053, 380.77251099511693, 691.2065847908196, 84.59683600875468, -448.562345142508, -21.25420362731311, -49.56355575410773, -42.26114915360145, -421.732350332221], [-40.74172209411153, -264.06902205454736, 163.5258393203318, 84.59683600875468, 688.9586425933047, 63.02566211661319, 280.9658432784914, -172.67750273649037, 508.4725292283703, 32.35666154287775], [-277.22835103151635, 187.3362322655075, -565.8388224362428, -448.562345142508, 63.02566211661319, 1494.8531974175025, 305.56747824313476, 30.0301229422975, 791.1095919125233, 191.86301135694987], [-421.48919087023455, -439.4314262402917, -166.19842596610744, -21.25420362731311, 280.9658432784914, 305.56747824313476, 1200.2663903461962, -388.1157784784718, 397.8316826617051, 371.7817154340065], [83.80420681714868, 337.73182896924965, -24.303362327372074, -49.56355575410773, -172.67750273649037, 30.0301229422975, -388.1157784784718, 704.3563487842099, -101.69150931440237, -296.0512594082874], [-171.61546978387193, -239.099262609513, -57.05699834081218, -42.26114915360145, 508.4725292283703, 791.1095919125233, 397.8316826617051, -101.69150931440237, 1924.3320599106726, -80.95907224658521], [-119.80871958966665, -714.133585434721, -444.4022016604616, -421.732350332221, 32.35666154287775, 191.86301135694987, 371.7817154340065, -296.0512594082874, -80.95907224658521, 1650.614158596216]]"
104,7477.260056033667,"[-10118.719209730356, -15519.123093939887, -6506.236374545628, -10650.56761060928, -10252.671909722223, -2092.8578121100522, -1859.7013105604383, -2668.407050866022, -2065.192591790093, -1836.6311690436467]",0.12555523557795414,"[-10707.822467447917, -16375.361485188801, -6829.7611633300785, -11194.98505086263, -10803.715834960938, -2051.080111643473, -1872.0928180948893, -2474.2209176635743, -2104.9868618774412, -1741.775963083903]",6487.0385143229205,"[-12.600627899169922, -15.82784366607666, -11.695462226867676, -21.98764419555664, 6.973404884338379, -9.253214836120605, 19.79874038696289, -10.738121032714844, 5.723702907562256, -18.0776309967041]","[[711.5665541191579, 112.2479924391729, 212.03016652158732, 37.385738241107546, -40.02026008871809, -274.13571368829724, -420.042067053528, 88.35236319710826, -175.09274680537132, -114.38493947656663], [112.2479924391729, 1106.4334660248653, -55.710769158320375, 36.11057492200233, -266.7979729465423, 190.7515781484096, -444.88818681656113, 333.20648157251577, -245.0835547754876, -712.1725800453469], [212.03016652158732, -55.710769158320375, 881.1726441850149, 379.6399322100794, 163.7393806876838, -571.9238427501879, -169.24559617334324, -19.386805825678813, -64.706567248989, -446.87057954595105], [37.385738241107546, 36.11057492200233, 379.6399322100794, 692.5457719390936, 85.01519070568504, -453.2044283207927, -22.492260432685324, -46.55886500001573, -42.50487359034817, -421.0915883341252], [-40.02026008871809, -266.7979729465423, 163.7393806876838, 85.01519070568504, 688.0417006014513, 61.75312824211954, 282.8257975187129, -175.08549464232644, 502.5043640789014, 41.23133186101691], [-274.13571368829724, 190.7515781484096, -571.9238427501879, -453.2044283207927, 61.75312824211954, 1492.9691056650622, 307.81739769311986, 28.53516926668595, 792.3344564472833, 196.57374828278645], [-420.042067053528, -444.88818681656113, -169.24559617334324, -22.492260432685324, 282.8257975187129, 307.81739769311986, 1207.9817479447063, -394.5973684122349, 397.03562623899955, 375.861332064168], [88.35236319710826, 333.20648157251577, -19.386805825678813, -46.55886500001573, -175.08549464232644, 28.53516926668595, -394.5973684122349, 701.3786195506473, -97.97346120589403, -294.2210028743529], [-175.09274680537132, -245.0835547754876, -64.706567248989, -42.50487359034817, 502.5043640789014, 792.3344564472833, 397.03562623899955, -97.97346120589403, 1914.547279216793, -72.39557646083752], [-114.38493947656663, -712.1725800453469, -446.87057954595105, -421.0915883341252, 41.23133186101691, 196.57374828278645, 375.861332064168, -294.2210028743529, -72.39557646083752, 1656.7520725330432]]"
105,7477.3379749145515,"[-10118.709388631185, -15519.136562160927, -6506.195620863171, -10650.609633246519, -10252.643345336912, -2092.875838826499, -1859.7197910986995, -2668.4148026360403, -2065.2012643008743, -1836.6245309448234]",0.12555518909771435,"[-10695.755463460286, -16356.49126953125, -6823.448428751628, -11182.925044352214, -10793.063824869792, -2047.8429932149252, -1869.9427809651693, -2471.4798413085937, -2103.1079355367024, -1738.8903233337403]",6479.794269531253,"[-12.601526260375977, -15.82950496673584, -11.698101043701172, -21.997798919677734, 6.981122016906738, -9.25457763671875, 19.819934844970703, -10.713834762573242, 5.697186470031738, -18.04071044921875]","[[711.184823258065, 111.09075573790574, 217.31274582310448, 41.90964169669272, -36.86882604740667, -278.4562220534478, -416.8224252138139, 87.82540071775745, -177.55632842119329, -119.75674933804105], [111.09075573790574, 1101.667749860152, -56.51156074547302, 40.0467895326352, -267.385663983108, 189.99671640428673, -436.27615580404876, 331.7881921277769, -241.41773449231817, -708.9380006531253], [217.31274582310448, -56.51156074547302, 878.3526588782515, 381.18917781454815, 163.59917226557707, -570.8232410085445, -168.75050705333976, -22.37398484047158, -57.92674707559539, -449.9445806557428], [41.90964169669272, 40.0467895326352, 381.18917781454815, 697.17241253625, 89.23330684451892, -454.6807269147083, -22.398703602366545, -51.136129715911956, -37.33391967833566, -425.9818862641553], [-36.86882604740667, -267.385663983108, 163.59917226557707, 89.23330684451892, 683.03446036802, 57.731442741159846, 272.4405858381111, -171.37243135395764, 501.57660831620376, 39.853986601646994], [-278.4562220534478, 189.99671640428673, -570.8232410085445, -454.6807269147083, 57.731442741159846, 1495.1385218625558, 306.81061857834874, 30.634177412140016, 783.7722912752037, 196.75536967046412], [-416.8224252138139, -436.27615580404876, -168.75050705333976, -22.398703602366545, 272.4405858381111, 306.81061857834874, 1192.3380568073592, -384.5334716119407, 397.6335236887111, 374.1971968887326], [87.82540071775745, 331.7881921277769, -22.37398484047158, -51.136129715911956, -171.37243135395764, 30.634177412140016, -384.5334716119407, 698.8758636627889, -102.55645483359477, -289.3417871937934], [-177.55632842119329, -241.41773449231817, -57.92674707559539, -37.33391967833566, 501.57660831620376, 783.7722912752037, 397.6335236887111, -102.55645483359477, 1925.833850613938, -84.79345686436447], [-119.75674933804105, -708.9380006531253, -449.9445806557428, -425.9818862641553, 39.853986601646994, 196.75536967046412, 374.1971968887326, -289.3417871937934, -84.79345686436447, 1655.7548648811696]]"
106,7477.43053004794,"[-10118.71927388509, -15519.042590196384, -6506.131380004888, -10650.483572591133, -10252.585373331704, -2092.8276934983996, -1859.6823615095366, -2668.3980506388352, -2065.1841133117678, -1836.6151239691858]",0.1255541868859695,"[-10695.018548583985, -16357.25841023763, -6823.232347005208, -11180.832676595051, -10792.282568766275, -2046.3804718526205, -1870.5214687093098, -2470.5446048990884, -2103.257028503418, -1739.4663388061524]",6479.379054036459,"[-12.612784385681152, -15.830496788024902, -11.680490493774414, -22.005388259887695, 6.979668140411377, -9.257295608520508, 19.805334091186523, -10.729169845581055, 5.7142014503479, -18.04415512084961]","[[716.9027990907801, 112.73496691151949, 217.07392173462085, 38.15842656665346, -42.3513457568992, -273.6277109332872, -424.9337244884344, 86.39746197169362, -176.92139055982443, -118.48236269792915], [112.73496691151949, 1104.3756495155162, -53.27815899660963, 36.26142987548666, -260.87248700253537, 198.50002143388215, -432.72540867633927, 327.9331916443081, -236.1278977230563, -704.3439547615723], [217.07392173462085, -53.27815899660963, 873.9586252581144, 379.1646230453741, 157.07488517554668, -563.5389387782635, -175.72469698653592, -19.25451489758186, -60.68995612398008, -452.0018766977524], [38.15842656665346, 36.26142987548666, 379.1646230453741, 697.2037908756782, 84.96478084786924, -450.04292072675094, -18.40762773524451, -48.82614782180558, -41.01686659963057, -421.20921251942417], [-42.3513457568992, -260.87248700253537, 157.07488517554668, 84.96478084786924, 684.5416254555039, 68.9107141441855, 276.65617745371884, -171.98653318213502, 511.1695856283643, 38.24994191063163], [-273.6277109332872, 198.50002143388215, -563.5389387782635, -450.04292072675094, 68.9107141441855, 1493.6670274127482, 304.87786477584484, 26.529175403744816, 792.6240772532841, 196.090006435629], [-424.9337244884344, -432.72540867633927, -175.72469698653592, -18.40762773524451, 276.65617745371884, 304.87786477584484, 1203.763765331771, -386.87148564675937, 390.06190985900406, 370.61479453010014], [86.39746197169362, 327.9331916443081, -19.25451489758186, -48.82614782180558, -171.98653318213502, 26.529175403744816, -386.87148564675937, 700.6763235539804, -101.72954529388586, -291.80076709427004], [-176.92139055982443, -236.1278977230563, -60.68995612398008, -41.01686659963057, 511.1695856283643, 792.6240772532841, 390.06190985900406, -101.72954529388586, 1920.3415651304022, -75.8613908495019], [-118.48236269792915, -704.3439547615723, -452.0018766977524, -421.20921251942417, 38.24994191063163, 196.090006435629, 370.61479453010014, -291.80076709427004, -75.8613908495019, 1642.7381866660917]]"
